Date,Temp_C,Rainfall_mm,Sunlight_hours,Rel_humidity_%,Solar_Radiation,Atm_Pressure_hPa,Wind_Speed_ms,Wind_Direction,Sea_Pressure_hPa,Weather
2022/1/15 1:00:00,-0.8,0,,,,,4.1,NNW,,
2022/1/15 2:00:00,-0.6,0,,,,,5.1,NW,,
2022/1/15 3:00:00,-1,0,,,,,3.9,NW,,
2022/1/15 4:00:00,-0.9,0,,,,,3.4,NW,,
2022/1/15 5:00:00,-0.8,0,,,,,4.9,NW,,
2022/1/15 6:00:00,-1,0,,,,,5.3,NW,,
2022/1/15 7:00:00,-1.1,0,,,,,5,NW,,
2022/1/15 8:00:00,-1.4,0,0,,,,3.1,NW,,
2022/1/15 9:00:00,-1,0,0,,,,4.3,NW,,
2022/1/15 10:00:00,-0.4,0,0,,,,3.4,WNW,,
2022/1/15 11:00:00,-0.4,0,0,,,,3.7,NW,,
2022/1/15 12:00:00,0,0,0,,,,3.3,NW,,
2022/1/15 13:00:00,0,0,0,,,,1.8,NW,,
2022/1/15 14:00:00,-0.1,0,0,,,,5,WNW,,
2022/1/15 15:00:00,-0.3,0,0,,,,3.2,NW,,
2022/1/15 16:00:00,-0.5,0,0,,,,2,WNW,,
2022/1/15 17:00:00,-0.8,0,0,,,,3,WNW,,
2022/1/15 18:00:00,-0.9,0,,,,,1.3,NW,,
2022/1/15 19:00:00,-1.3,0,,,,,0.5,SSE,,
2022/1/15 20:00:00,-1.7,0,,,,,1.2,SSE,,
2022/1/15 21:00:00,-1.7,0,,,,,1.3,SSE,,
2022/1/15 22:00:00,-2.8,0,,,,,0.1,none,,
2022/1/15 23:00:00,-3.1,0,,,,,0.6,E,,
2022/1/16 00:00:00,-2.6,0,,,,,0.4,ESE,,
2022/1/16 1:00:00,-2.8,0,,,,,0.8,E,,
2022/1/16 2:00:00,-3.7,0,,,,,1.4,SSW,,
2022/1/16 3:00:00,-3.8,0,,,,,0.2,none,,
2022/1/16 4:00:00,-4.8,0,,,,,0.4,ESE,,
2022/1/16 5:00:00,-4.2,0,,,,,0.8,S,,
2022/1/16 6:00:00,-4.5,0,,,,,0.9,S,,
2022/1/16 7:00:00,-4.5,0,,,,,1.5,SSE,,
2022/1/16 8:00:00,-5.9,0,0,,,,0.5,SW,,
2022/1/16 9:00:00,-5.8,0,0,,,,0.5,WSW,,
2022/1/16 10:00:00,-4.1,0,0,,,,0.2,none,,
2022/1/16 11:00:00,-1.3,0,0.2,,,,0.4,SE,,
2022/1/16 12:00:00,-0.1,0,0.5,,,,2.7,ESE,,
2022/1/16 13:00:00,-0.2,0,0.3,,,,2.5,E,,
2022/1/16 14:00:00,-0.2,0,0,,,,3,ENE,,
2022/1/16 15:00:00,-1.3,0,0.3,,,,3.6,ENE,,
2022/1/16 16:00:00,-1.6,0,0,,,,2.7,E,,
2022/1/16 17:00:00,-2,0,0,,,,2.5,E,,
2022/1/16 18:00:00,-2.2,0,,,,,2.7,ENE,,
2022/1/16 19:00:00,-2.1,0,,,,,2.5,E,,
2022/1/16 20:00:00,-2.1,0,,,,,2,E,,
2022/1/16 21:00:00,-2,0,,,,,2.5,ESE,,
2022/1/16 22:00:00,-2,0,,,,,3.2,ESE,,
2022/1/16 23:00:00,-1.8,0,,,,,3.2,E,,
2022/1/17 00:00:00,-1.9,0,,,,,2.4,ESE,,
2022/1/17 1:00:00,-1.5,0,,,,,3,ESE,,
2022/1/17 2:00:00,-1.5,0,,,,,3.2,SE,,
2022/1/17 3:00:00,-1.4,0,,,,,3.1,SE,,
2022/1/17 4:00:00,-1.4,0,,,,,3.2,SE,,
2022/1/17 5:00:00,-1.5,0,,,,,2.4,ESE,,
2022/1/17 6:00:00,-1.5,0,,,,,3.3,SSE,,
2022/1/17 7:00:00,-1.5,0,,,,,2.8,SE,,
2022/1/17 8:00:00,-1.6,0,0,,,,0.7,SSW,,
2022/1/17 9:00:00,-1,0,0,,,,1.4,SE,,
2022/1/17 10:00:00,-0.6,0.5,0,,,,2.2,SSE,,
2022/1/17 11:00:00,-0.3,0,0,,,,1.3,ESE,,
2022/1/17 12:00:00,-0.3,0,0,,,,1.7,E,,
2022/1/17 13:00:00,-0.3,0,0,,,,1.5,ESE,,
2022/1/17 14:00:00,-0.4,0,0,,,,1,ENE,,
2022/1/17 15:00:00,-0.8,1,0,,,,1.5,SE,,
2022/1/17 16:00:00,-1.1,1,0,,,,1.5,E,,
2022/1/17 17:00:00,-1.3,2.5,0,,,,1.9,E,,
2022/1/17 18:00:00,-1.4,2.5,,,,,2.1,E,,
2022/1/17 19:00:00,-1.7,2,,,,,0.6,NE,,
2022/1/17 20:00:00,-1.8,2,,,,,0,none,,
2022/1/17 21:00:00,-1.9,1,,,,,0.7,E,,
2022/1/17 22:00:00,-2.1,2,,,,,0,none,,
2022/1/17 23:00:00,-2.7,0.5,,,,,3.6,S,,
2022/1/18 00:00:00,-3,1.5,,,,,0,none,,
2022/1/18 1:00:00,-3.2,1,,,,,0,none,,
2022/1/18 2:00:00,-3.4,0,,,,,0,none,,
2022/1/18 3:00:00,-3.7,0,,,,,0,none,,
2022/1/18 4:00:00,-3.3,0,,,,,2.4,NNE,,
2022/1/18 5:00:00,-3.4,0,,,,,1.6,N,,
2022/1/18 6:00:00,-3.6,0,,,,,0,none,,
2022/1/18 7:00:00,-3.8,0,,,,,0.9,N,,
2022/1/18 8:00:00,-3.6,0,0,,,,3,NNE,,
2022/1/18 9:00:00,-3.8,0,0,,,,0,none,,
2022/1/18 10:00:00,-3.5,0,0,,,,1.8,NNW,,
2022/1/18 11:00:00,-3,0,0,,,,1.4,NW,,
2022/1/18 12:00:00,-2.7,0,0,,,,2.3,NNW,,
2022/1/18 13:00:00,-2.9,0.5,0,,,,2.4,NNW,,
2022/1/18 14:00:00,-2.4,0,0,,,,3.1,N,,
2022/1/18 15:00:00,-2.6,0,0,,,,2.3,NNW,,
2022/1/18 16:00:00,-3.2,0,0,,,,0.6,N,,
2022/1/18 17:00:00,-2.9,0,0,,,,2.6,NNW,,
2022/1/18 18:00:00,-3,0,,,,,1.5,NNE,,
2022/1/18 19:00:00,-2.9,0.5,,,,,1.5,N,,
2022/1/18 20:00:00,-2.2,0,,,,,3.6,NNE,,
2022/1/18 21:00:00,-2.2,0,,,,,4,NNE,,
2022/1/18 22:00:00,-2.4,0,,,,,3.2,N,,
2022/1/18 23:00:00,-3,0.5,,,,,3.1,N,,
2022/1/19 00:00:00,-3.1,0,,,,,1.3,SW,,
2022/1/19 1:00:00,-3.3,0.5,,,,,1.7,WNW,,
2022/1/19 2:00:00,-3.5,0,,,,,1,NNE,,
2022/1/19 3:00:00,-4.1,0,,,,,0.5,ENE,,
2022/1/19 4:00:00,-4.2,0,,,,,0.8,N,,
2022/1/19 5:00:00,-5.3,0,,,,,1,NNE,,
2022/1/19 6:00:00,-9.8,0,,,,,0,none,,
2022/1/19 7:00:00,-13.2,0,,,,,0.1,none,,
2022/1/19 8:00:00,-13.7,0,0.3,,,,0.6,S,,
2022/1/19 9:00:00,-12,0,1,,,,0.2,none,,
2022/1/19 10:00:00,-9.2,0,1,,,,0.1,none,,
2022/1/19 11:00:00,-6.7,0,1,,,,0.1,none,,
2022/1/19 12:00:00,-4,0,1,,,,2.2,NW,,
2022/1/19 13:00:00,-3.6,0,1,,,,2.5,NW,,
2022/1/19 14:00:00,-3.2,0,1,,,,1.4,W,,
2022/1/19 15:00:00,-3.2,0,0.3,,,,1.5,N,,
2022/1/19 16:00:00,-5.7,0,0.5,,,,1.7,NNW,,
2022/1/19 17:00:00,-8.7,0,0.1,,,,0.6,SW,,
2022/1/19 18:00:00,-8.6,0,,,,,0.8,ENE,,
2022/1/19 19:00:00,-11.2,0,,,,,0.3,NE,,
2022/1/19 20:00:00,-13.7,0,,,,,0.5,S,,
2022/1/19 21:00:00,-15.5,0,,,,,0.6,E,,
2022/1/19 22:00:00,-18.6,0,,,,,0.5,E,,
2022/1/19 23:00:00,-17.7,0,,,,,0,none,,
2022/1/20 00:00:00,-19.2,0,,,,,0.1,none,,
2022/1/20 1:00:00,-20.6,0,,,,,0,none,,
2022/1/20 2:00:00,-20.8,0,,,,,0.1,none,,
2022/1/20 3:00:00,-21.2,0,,,,,0,none,,
2022/1/20 4:00:00,-21,0,,,,,0.8,ESE,,
2022/1/20 5:00:00,-20.7,0,,,,,0.2,none,,
2022/1/20 6:00:00,-18.6,0,,,,,0.3,WSW,,
2022/1/20 7:00:00,-19,0,,,,,0.3,ESE,,
2022/1/20 8:00:00,-19.4,0,0,,,,0,none,,
2022/1/20 9:00:00,-16.4,0,0.4,,,,0,none,,
2022/1/20 10:00:00,-15.1,0,0.5,,,,0.7,WNW,,
2022/1/20 11:00:00,-12.8,0,1,,,,0,none,,
2022/1/20 12:00:00,-10.3,0,1,,,,0.3,W,,
2022/1/20 13:00:00,-8.7,0,0.9,,,,0.2,none,,
2022/1/20 14:00:00,-7.1,0,0,,,,0,none,,
2022/1/20 15:00:00,-6.6,0,0,,,,0.3,WNW,,
2022/1/20 16:00:00,-6,0,0,,,,0.1,none,,
2022/1/20 17:00:00,-5.7,0,0,,,,0.1,none,,
2022/1/20 18:00:00,-6.6,0,,,,,0.2,none,,
2022/1/20 19:00:00,-6.8,0,,,,,0,none,,
2022/1/20 20:00:00,-7.3,0,,,,,0.2,none,,
2022/1/20 21:00:00,-8.7,0,,,,,0,none,,
2022/1/20 22:00:00,-9.6,0,,,,,0.6,S,,
2022/1/20 23:00:00,-9.6,0,,,,,0.1,none,,
2022/1/21 00:00:00,-10.1,0,,,,,0.6,SSW,,
2022/1/21 1:00:00,-8.3,0,,,,,0.5,NE,,
2022/1/21 2:00:00,-8.8,0,,,,,0.3,E,,
2022/1/21 3:00:00,-9.6,0,,,,,0.1,none,,
2022/1/21 4:00:00,-8.6,0,,,,,0,none,,
2022/1/21 5:00:00,-9.1,0,,,,,0,none,,
2022/1/21 6:00:00,-9.8,0,,,,,0,none,,
2022/1/21 7:00:00,-10.8,0,,,,,0,none,,
2022/1/21 8:00:00,-9.5,0,0,,,,0,none,,
2022/1/21 9:00:00,-8.2,0,0,,,,0,none,,
2022/1/21 10:00:00,-8.1,0,0,,,,,,,
2022/1/21 11:00:00,-6.2,0,0,,,,,,,
2022/1/21 12:00:00,-3.9,0,0,,,,,,,
2022/1/21 13:00:00,-2.9,0,0,,,,,,,
2022/1/21 14:00:00,-2.8,0,0,,,,3,N,,
2022/1/21 15:00:00,-2.8,0,0,,,,3.6,NNW,,
2022/1/21 16:00:00,-3.1,0,0,,,,3.3,N,,
2022/1/21 17:00:00,-3.6,0,0,,,,2.9,NW,,
2022/1/21 18:00:00,-3.9,0,,,,,3.3,NW,,
2022/1/21 19:00:00,-4.2,0,,,,,3,NW,,
2022/1/21 20:00:00,-4.5,0,,,,,2.7,WNW,,
2022/1/21 21:00:00,-4.6,0,,,,,1.3,WNW,,
2022/1/21 22:00:00,-4.7,0,,,,,1,NNE,,
2022/1/21 23:00:00,-5.3,0,,,,,0.5,SSE,,
2022/1/22 00:00:00,-5.4,0,,,,,0,none,,
2022/1/22 1:00:00,-5.6,0,,,,,0.7,SSE,,
2022/1/22 2:00:00,-6,0,,,,,0.3,ESE,,
2022/1/22 3:00:00,-6.5,0,,,,,0.4,S,,
2022/1/22 4:00:00,-6.4,0,,,,,0,none,,
2022/1/22 5:00:00,-6.9,0,,,,,0,none,,
2022/1/22 6:00:00,-7.1,0,,,,,0.3,SW,,
2022/1/22 7:00:00,-7.5,0,,,,,0.4,WNW,,
2022/1/22 8:00:00,-7.7,0,0,,,,0.4,WNW,,
2022/1/22 9:00:00,-5.6,0,0,,,,0.8,ESE,,
2022/1/22 10:00:00,-5.8,0,0,,,,0.5,SW,,
2022/1/22 11:00:00,-2.6,0,0.3,,,,1.2,SW,,
2022/1/22 12:00:00,-3.3,0,0,,,,1,W,,
2022/1/22 13:00:00,-3.3,0,0.2,,,,0.4,WNW,,
2022/1/22 14:00:00,-3.2,0,0.3,,,,1.5,NNW,,
2022/1/22 15:00:00,-2.9,0,0.2,,,,1.9,WNW,,
2022/1/22 16:00:00,-4.5,0,0.3,,,,1.2,WNW,,
2022/1/22 17:00:00,-8.5,0,0.1,,,,0,none,,
2022/1/22 18:00:00,-7.8,0,,,,,2.5,ESE,,
2022/1/22 19:00:00,-11.5,0,,,,,1.4,ESE,,
2022/1/22 20:00:00,-11.9,0,,,,,0.9,E,,
2022/1/22 21:00:00,-13.3,0,,,,,0.7,E,,
2022/1/22 22:00:00,-15.9,0,,,,,0.1,none,,
2022/1/22 23:00:00,-15,0,,,,,0.2,none,,
2022/1/23 00:00:00,-16.8,0,,,,,0.6,WSW,,
2022/1/23 1:00:00,-17.2,0,,,,,0.1,none,,
2022/1/23 2:00:00,-18.5,0,,,,,0,none,,
2022/1/23 3:00:00,-18.7,0,,,,,0.7,ESE,,
2022/1/23 4:00:00,-19.1,0,,,,,0.1,none,,
2022/1/23 5:00:00,-20.5,0,,,,,0,none,,
2022/1/23 6:00:00,-19.4,0,,,,,0,none,,
2022/1/23 7:00:00,-17.6,0,,,,,0.5,ENE,,
2022/1/23 8:00:00,-17.7,0,0.5,,,,0.2,none,,
2022/1/23 9:00:00,-16.1,0,0.9,,,,0.4,NNW,,
2022/1/23 10:00:00,-14.6,0,1,,,,0.3,W,,
2022/1/23 11:00:00,-12.5,0,1,,,,0.8,NW,,
2022/1/23 12:00:00,-10.4,0,1,,,,1,NW,,
2022/1/23 13:00:00,-6.4,0,1,,,,0,none,,
2022/1/23 14:00:00,-5.5,0,1,,,,0.5,NW,,
2022/1/23 15:00:00,-4.3,0,1,,,,0.8,NNW,,
2022/1/23 16:00:00,-5.9,0,0.1,,,,0.2,none,,
2022/1/23 17:00:00,-7.3,0,0,,,,0.3,SE,,
2022/1/23 18:00:00,-8,0,,,,,0,none,,
2022/1/23 19:00:00,-9.6,0,,,,,0,none,,
2022/1/23 20:00:00,-13.1,0,,,,,0.8,SSE,,
2022/1/23 21:00:00,-12.3,0,,,,,0.4,E,,
2022/1/23 22:00:00,-13,0,,,,,0.2,none,,
2022/1/23 23:00:00,-11.7,0,,,,,0.9,SSE,,
2022/1/24 00:00:00,-11.9,0,,,,,0.4,ESE,,
2022/1/24 1:00:00,-12.2,0,,,,,0.5,SSW,,
2022/1/24 2:00:00,-12,0,,,,,0.1,none,,
2022/1/24 3:00:00,-12.9,0,,,,,0.5,NE,,
2022/1/24 4:00:00,-12.3,0,,,,,0.4,NW,,
2022/1/24 5:00:00,-13.1,0,,,,,0.5,NW,,
2022/1/24 6:00:00,-14.4,0,,,,,0,none,,
2022/1/24 7:00:00,-17.2,0,,,,,0,none,,
2022/1/24 8:00:00,-16.9,0,0.5,,,,0.4,SW,,
2022/1/24 9:00:00,-14.2,0,1,,,,0.7,NNW,,
2022/1/24 10:00:00,-12,0,1,,,,0.3,SSW,,
2022/1/24 11:00:00,-8.7,0,1,,,,0.2,none,,
2022/1/24 12:00:00,-5,0,1,,,,0,none,,
2022/1/24 13:00:00,-3,0,0.6,,,,0.2,none,,
2022/1/24 14:00:00,-3.6,0,0.3,,,,2.6,NW,,
2022/1/24 15:00:00,-3.9,0,1,,,,2.6,WNW,,
2022/1/24 16:00:00,-5.4,0,0.7,,,,1.6,NNW,,
2022/1/24 17:00:00,-7.3,0,0,,,,0.7,N,,
2022/1/24 18:00:00,-11.2,0,,,,,0.6,ESE,,
2022/1/24 19:00:00,-12.4,0,,,,,0.2,none,,
2022/1/24 20:00:00,-15.5,0,,,,,0.5,ESE,,
2022/1/24 21:00:00,-16.5,0,,,,,0.4,ESE,,
2022/1/24 22:00:00,-17,0,,,,,0.1,none,,
2022/1/24 23:00:00,-17.8,0,,,,,0.5,E,,
2022/1/25 00:00:00,-16.7,0,,,,,0.2,none,,
2022/1/25 1:00:00,-16.5,0,,,,,0.6,ESE,,
2022/1/25 2:00:00,-15.4,0,,,,,0.4,SE,,
2022/1/25 3:00:00,-16.3,0,,,,,0.1,none,,
2022/1/25 4:00:00,-18.1,0,,,,,0,none,,
2022/1/25 5:00:00,-19.2,0,,,,,0.2,none,,
2022/1/25 6:00:00,-20.5,0,,,,,0.3,ESE,,
2022/1/25 7:00:00,-19.8,0,0,,,,0,none,,
2022/1/25 8:00:00,-17.3,0,0,,,,0.2,none,,
2022/1/25 9:00:00,-12.3,0,0,,,,0.6,SE,,
2022/1/25 10:00:00,-11.9,0,0.8,,,,0.8,WSW,,
2022/1/25 11:00:00,-8,0,0.1,,,,1.5,SSW,,
2022/1/25 12:00:00,-7.6,0,0,,,,0.2,none,,
2022/1/25 13:00:00,-5.4,0,0,,,,0.2,none,,
2022/1/25 14:00:00,-3.8,0,0,,,,0,none,,
2022/1/25 15:00:00,-4.5,0,0.3,,,,0.7,NNE,,
2022/1/25 16:00:00,-6.4,0,0.4,,,,0,none,,
2022/1/25 17:00:00,-8.5,0,0.2,,,,0.8,E,,
2022/1/25 18:00:00,-10.3,0,,,,,0.1,none,,
2022/1/25 19:00:00,-11.1,0,,,,,0.6,ENE,,
2022/1/25 20:00:00,-14.8,0,,,,,0.7,SSE,,
2022/1/25 21:00:00,-14.3,0,,,,,0.5,SSE,,
2022/1/25 22:00:00,-15.7,0,,,,,0.3,E,,
2022/1/25 23:00:00,-17.4,0,,,,,0,none,,
2022/1/26 00:00:00,-19.1,0,,,,,0,none,,
2022/1/26 1:00:00,-17.7,0,,,,,0.2,none,,
2022/1/26 2:00:00,-17.2,0,,,,,0.1,none,,
2022/1/26 3:00:00,-17.8,0,,,,,0,none,,
2022/1/26 4:00:00,-19,0,,,,,0,none,,
2022/1/26 5:00:00,-20.1,0,,,,,0,none,,
2022/1/26 6:00:00,-19.2,0,,,,,0.2,none,,
2022/1/26 7:00:00,-17.7,0,0,,,,0.1,none,,
2022/1/26 8:00:00,-16,0,0,,,,0,none,,
2022/1/26 9:00:00,-14.1,0,0,,,,0.1,none,,
2022/1/26 10:00:00,-10.6,0,0,,,,0.3,WSW,,
2022/1/26 11:00:00,-7.1,0,0,,,,0.7,SW,,
2022/1/26 12:00:00,-4.1,0,0,,,,3,ENE,,
2022/1/26 13:00:00,-3.6,0,0,,,,3,ENE,,
2022/1/26 14:00:00,-3.6,0,0,,,,3,ENE,,
2022/1/26 15:00:00,-4.1,0,0,,,,3,ENE,,
2022/1/26 16:00:00,-4.8,0,0,,,,3,E,,
2022/1/26 17:00:00,-5.3,0,0,,,,2.6,E,,
2022/1/26 18:00:00,-5.6,0,,,,,3.5,E,,
2022/1/26 19:00:00,-5.8,0,,,,,2.1,ENE,,
2022/1/26 20:00:00,-5.9,0,,,,,1.8,ENE,,
2022/1/26 21:00:00,-6,0,,,,,2.4,ENE,,
2022/1/26 22:00:00,-6,0,,,,,2.9,E,,
2022/1/26 23:00:00,-6.1,0,,,,,4.1,ENE,,
2022/1/27 00:00:00,-6.3,0,,,,,4.4,ENE,,
2022/1/27 1:00:00,-6.2,0,,,,,4.6,ENE,,
2022/1/27 2:00:00,-7.2,0,,,,,1.3,E,,
2022/1/27 3:00:00,-6.7,0,,,,,3.5,ENE,,
2022/1/27 4:00:00,-6.6,0,,,,,5.5,E,,
2022/1/27 5:00:00,-6.5,0,,,,,2.5,ESE,,
2022/1/27 6:00:00,-6.2,0,,,,,3.5,ESE,,
2022/1/27 7:00:00,-5.8,0,0,,,,3.4,ENE,,
2022/1/27 8:00:00,-5.7,0,0.2,,,,1.9,E,,
2022/1/27 9:00:00,-5.5,0,0.8,,,,3.1,E,,
2022/1/27 10:00:00,-4.8,0,1,,,,4,ENE,,
2022/1/27 11:00:00,-4.4,0,1,,,,4.5,E,,
2022/1/27 12:00:00,-4.2,0,1,,,,3.1,ENE,,
2022/1/27 13:00:00,-4.1,0,1,,,,1.3,ENE,,
2022/1/27 14:00:00,-3.9,0,1,,,,2.4,E,,
2022/1/27 15:00:00,-4.3,0,1,,,,2.7,NE,,
2022/1/27 16:00:00,-5.4,0,1,,,,3.2,NNE,,
2022/1/27 17:00:00,-8.3,0,0.3,,,,1.1,NE,,
2022/1/27 18:00:00,-10.6,0,,,,,0.7,ESE,,
2022/1/27 19:00:00,-13.9,0,,,,,0.3,ESE,,
2022/1/27 20:00:00,-16.2,0,,,,,0.3,ENE,,
2022/1/27 21:00:00,-16.8,0,,,,,0.6,SE,,
2022/1/27 22:00:00,-18.4,0,,,,,0.1,none,,
2022/1/27 23:00:00,-19.7,0,,,,,0.1,none,,
2022/1/28 00:00:00,-19.6,0,,,,,0.1,none,,
2022/1/28 1:00:00,-20.5,0,,,,,0,none,,
2022/1/28 2:00:00,-21.4,0,,,,,0,none,,
2022/1/28 3:00:00,-22,0,,,,,0.2,none,,
2022/1/28 4:00:00,-22.8,0,,,,,0,none,,
2022/1/28 5:00:00,-22.3,0,,,,,0.1,none,,
2022/1/28 6:00:00,-20.7,0,,,,,0.1,none,,
2022/1/28 7:00:00,-21.2,0,0,,,,0.2,none,,
